weight,age,height,size
74,31,162.56,XXXL
53,21,154.94,XXS
58,40,152.4,L
58,37,160.02,L
61,33,160.02,XL
63,35,167.64,L
56,33,157.48,M
68,17,177.8,S
57,40,157.48,L
65,,162.56,XL
71,37,165.1,XXXL
63,29,167.64,XL
53,,165.1,S
61,43,162.56,L
48,40,154.94,S
52,28,154.94,M
74,32,170.18,XXXL
58,26,165.1,M
56,36,162.56,M
46,37,165.1,S
77,31,162.56,XXXL
61,24,175.26,L
56,18,170.18,S
60,36,162.56,M
86,25,,XXXL
57,36,170.18,S
64,37,167.64,L
61,32,160.02,L
53,39,160.02,M
49,45,157.48,XXS
54,25,167.64,S
61,39,165.1,M
54,31,162.56,S
65,26,172.72,L
56,25,170.18,S
63,31,165.1,XL
65,38,180.34,XL
52,30,170.18,S
61,34,167.64,L
67,35,170.18,L
54,23,167.64,M
56,44,167.64,XL
48,27,162.56,XXS
70,36,172.72,L
56,35,162.56,S
61,27,170.18,M
86,38,172.72,XXXL
63,37,165.1,L
42,34,154.94,XXS
65,61,172.72,XXXL
59,33,170.18,M
56,21,170.18,M
56,28,177.8,S
58,34,170.18,M
79,31,162.56,XXXL
52,42,167.64,XXS
63,32,170.18,L
52,30,165.1,S
70,31,182.88,L
54,27,170.18,S
68,31,170.18,L
79,30,172.72,XXXL
68,30,170.18,L
56,29,152.4,M
72,35,182.88,XL
52,25,167.64,S
62,32,167.64,L
58,39,167.64,L
56,18,165.1,S
63,26,167.64,L
63,29,175.26,M
52,25,177.8,L
79,36,175.26,XXXL
63,35,160.02,L
65,34,165.1,XXXL
79,35,167.64,XL
74,25,165.1,XXXL
70,42,170.18,XXXL
65,42,177.8,XL
98,40,162.56,XXXL
50,,170.18,S
49,23,152.4,S
56,47,165.1,M
63,35,170.18,L
56,36,167.64,M
58,31,175.26,S
63,36,157.48,XXXL
57,40,175.26,M
45,33,,XXS
49,36,154.94,S
54,34,157.48,M
56,31,167.64,XXS
52,31,157.48,S
68,59,167.64,XXXL
74,29,177.8,XL
56,35,154.94,M
68,33,180.34,L
58,29,162.56,M
78,47,162.56,XL
77,46,167.64,XL
58,46,165.1,M
63,63,157.48,XXXL
52,37,160.02,M
47,26,154.94,S
61,27,165.1,M
65,32,162.56,L
61,33,175.26,M
56,34,162.56,M
65,31,165.1,M
49,33,157.48,S
65,27,154.94,M
54,28,167.64,XXS
63,38,167.64,XL
74,33,170.18,XXXL
52,36,167.64,M
54,32,162.56,S
60,30,170.18,S
56,34,170.18,S
61,32,165.1,L
72,38,175.26,XXXL
53,32,160.02,S
63,26,162.56,M
56,29,167.64,S
71,47,165.1,XXXL
61,40,162.56,L
72,46,175.26,XXXL
65,30,177.8,XL
58,41,152.4,M
54,51,165.1,M
56,38,172.72,M
65,24,175.26,L
54,54,154.94,M
52,55,160.02,S
58,29,167.64,M
56,35,167.64,M
61,47,167.64,XL
57,37,157.48,XL
53,37,157.48,L
77,48,170.18,XXXL
68,30,162.56,L
58,49,175.26,M
63,26,165.1,L
69,49,175.26,XXXL
56,39,165.1,M
58,31,170.18,S
53,52,162.56,L
71,39,175.26,XXXL
54,28,162.56,M
49,22,157.48,S
68,28,172.72,L
58,28,160.02,XL
70,24,165.1,XXXL
68,56,160.02,XXXL
65,30,175.26,XL
56,22,157.48,S
49,24,167.64,XXS
73,42,162.56,XXXL
54,28,154.94,S
52,27,152.4,L
56,48,167.64,S
58,30,175.26,S
83,40,180.34,XXXL
70,29,170.18,XL
50,27,162.56,XXS
56,25,157.48,M
74,32,170.18,XXXL
63,42,170.18,XL
77,34,160.02,XXXL
54,35,170.18,S
58,36,170.18,M
49,46,162.56,S
45,28,157.48,S
70,29,170.18,L
51,32,154.94,S
58,37,162.56,M
68,51,160.02,XXXL
70,37,170.18,XXXL
61,29,170.18,M
63,37,170.18,M
72,32,162.56,XL
56,37,170.18,XXS
70,37,167.64,L
58,37,162.56,S
53,28,160.02,S
54,28,160.02,S
63,24,170.18,M
58,30,162.56,L
70,33,165.1,L
56,29,154.94,M
54,33,157.48,S
68,28,160.02,XL
68,38,165.1,XL
70,26,162.56,XL
64,27,172.72,M
56,47,167.64,XL
61,32,167.64,XL
49,23,167.64,M
58,30,162.56,M
58,31,170.18,S
61,42,160.02,XL
86,38,177.8,XXXL
53,34,172.72,S
74,39,162.56,XXXL
56,34,160.02,XL
65,31,160.02,XL
68,27,165.1,XL
57,49,162.56,S
86,40,157.48,XXXL
65,37,165.1,L
68,37,165.1,XL
53,32,170.18,M
86,39,167.64,XXXL
68,37,175.26,XL
61,48,160.02,L
52,27,,S
61,31,175.26,L
49,37,162.56,S
53,36,167.64,M
56,36,172.72,S
52,37,157.48,XXS
77,40,165.1,XXXL
58,44,170.18,M
49,29,154.94,S
54,28,165.1,S
72,32,180.34,XL
72,32,177.8,XL
58,23,160.02,M
61,40,162.56,L
79,30,177.8,XXXL
70,34,170.18,XL
68,32,172.72,L
56,47,162.56,L
62,28,165.1,M
86,24,172.72,XXXL
51,31,162.56,S
58,33,175.26,XL
58,33,167.64,XXS
65,29,172.72,XL
62,48,172.72,L
51,34,165.1,S
68,28,167.64,M
72,22,175.26,L
53,34,160.02,M
65,31,162.56,XL
56,57,165.1,M
48,40,162.56,S
83,36,160.02,XXXL
79,38,157.48,XXL
70,32,177.8,XL
77,41,185.42,XXL
72,58,170.18,XXXL
58,40,162.56,M
63,26,162.56,L
68,33,167.64,XXXL
67,,167.64,XL
74,39,167.64,XL
58,38,165.1,L
65,28,170.18,L
56,55,172.72,M
58,34,160.02,L
63,28,170.18,XL
56,44,165.1,M
70,38,172.72,M
65,40,167.64,L
48,37,170.18,S
58,34,175.26,S
58,27,170.18,M
54,30,160.02,XXS
49,30,154.94,XXS
58,33,170.18,M
55,41,157.48,L
51,43,162.56,XXS
61,28,172.72,M
63,29,172.72,L
53,48,162.56,M
77,30,182.88,XXXL
58,53,157.48,M
61,54,152.4,L
65,37,175.26,M
63,35,170.18,M
65,44,172.72,M
61,33,165.1,M
61,28,162.56,L
77,29,172.72,XXXL
54,27,167.64,S
83,35,162.56,XXXL
62,31,162.56,L
54,40,162.56,S
56,30,177.8,XXS
55,36,170.18,S
55,34,167.64,M
68,31,165.1,L
52,31,154.94,S
79,36,175.26,XL
67,38,180.34,XL
61,32,170.18,L
58,47,165.1,S
70,24,160.02,XL
49,27,165.1,XXS
57,30,175.26,S
63,35,160.02,L
65,29,167.64,L
63,53,165.1,XL
49,26,165.1,XXS
65,35,160.02,XL
70,38,160.02,XXXL
61,29,165.1,L
65,25,149.86,M
61,39,165.1,XL
99,35,180.34,XXXL
58,23,165.1,M
52,31,154.94,L
70,32,165.1,XXXL
55,35,160.02,XL
69,47,177.8,XL
52,50,162.56,S
60,45,175.26,M
49,26,160.02,M
58,45,162.56,XL
54,27,162.56,M
68,34,170.18,XL
52,30,172.72,S
61,24,170.18,M
57,29,165.1,S
108,29,175.26,XXXL
62,37,170.18,XL
65,28,175.26,L
49,31,154.94,XXS
63,34,167.64,S
65,40,167.64,L
56,35,162.56,M
54,26,160.02,M
55,25,162.56,M
58,37,172.72,S
74,38,167.64,XXXL
65,25,167.64,XL
47,34,157.48,S
49,24,160.02,S
65,49,172.72,XL
68,36,170.18,XL
75,27,157.48,XXXL
58,33,167.64,XL
63,29,162.56,XL
79,38,177.8,L
63,28,162.56,XL
68,37,162.56,XL
58,29,162.56,XL
49,36,157.48,S
87,34,180.34,XXXL
68,30,172.72,S
72,27,149.86,XXXL
61,34,172.72,L
58,38,172.72,S
52,25,157.48,XXS
54,31,167.64,S
63,30,167.64,L
54,32,162.56,XL
63,37,162.56,XL
65,26,172.72,XXXL
58,60,175.26,M
63,30,170.18,XL
61,30,162.56,M
63,21,175.26,M
65,31,170.18,XXXL
55,26,170.18,XXS
58,33,167.64,M
68,32,167.64,XL
56,28,160.02,S
54,36,160.02,S
67,37,172.72,XL
63,24,172.72,M
77,64,167.64,XXXL
52,37,167.64,M
58,29,170.18,L
62,47,170.18,L
54,32,177.8,S
49,27,157.48,XXS
63,33,177.8,M
61,36,177.8,L
63,24,175.26,M
61,29,175.26,XL
74,25,167.64,XXXL
63,37,175.26,XL
63,33,162.56,L
72,29,170.18,XXXL
90,37,177.8,XXXL
58,28,172.72,M
70,42,170.18,XL
56,34,165.1,S
61,21,175.26,M
65,33,170.18,XL
61,31,170.18,M
49,36,160.02,S
63,25,170.18,M
81,28,162.56,XXS
81,44,162.56,XXXL
71,39,175.26,XXXL
62,40,170.18,XL
52,26,160.02,XXS
58,0,172.72,M
49,44,162.56,S
54,38,160.02,S
56,29,162.56,L
52,50,162.56,S
60,30,172.72,S
56,33,162.56,S
58,55,170.18,M
63,43,160.02,L
63,26,165.1,L
77,29,175.26,XXXL
58,27,175.26,XL
70,28,165.1,XXXL
56,32,167.64,S
56,31,162.56,S
54,31,167.64,S
54,56,162.56,L
63,30,180.34,L
65,28,167.64,L
77,28,170.18,XXXL
58,29,157.48,L
60,76,177.8,XXXL
74,41,177.8,XXXL
90,24,170.18,XXXL
108,33,170.18,XXXL
61,29,165.1,XL
61,32,157.48,XL
63,28,177.8,L
83,32,180.34,XXXL
58,29,165.1,M
49,35,165.1,XXS
54,37,172.72,M
58,39,170.18,M
58,27,170.18,L
49,24,160.02,XXS
54,37,165.1,M
61,28,172.72,S
86,28,170.18,XXXL
79,31,170.18,XXXL
48,25,157.48,XXS
61,42,167.64,L
65,22,167.64,M
56,25,165.1,XXS
81,27,175.26,XXXL
47,27,157.48,S
72,31,165.1,XXXL
52,35,152.4,M
58,28,160.02,L
65,48,170.18,XXXL
74,39,167.64,XL
52,32,154.94,XXS
68,37,167.64,XXXL
56,29,157.48,M
55,50,162.56,M
63,38,167.64,XL
68,40,154.94,XXXL
58,33,160.02,L
51,51,167.64,S
57,35,157.48,XL
58,23,172.72,S
47,40,152.4,M
71,30,170.18,XL
68,26,170.18,XL
61,28,167.64,M
63,51,167.64,XXXL
58,26,170.18,L
76,34,167.64,XXXL
48,33,162.56,S
50,27,170.18,S
52,38,160.02,XXS
71,31,177.8,L
54,29,165.1,M
70,33,172.72,XL
58,33,162.56,M
56,22,154.94,S
52,32,165.1,XXS
54,34,162.56,XXS
81,17,182.88,XXXL
95,28,193.04,XXXL
77,34,170.18,XXXL
74,22,177.8,XL
59,32,175.26,M
72,36,175.26,XL
49,29,162.56,XXS
56,36,175.26,S
53,29,162.56,S
56,27,175.26,L
56,40,157.48,M
68,30,165.1,XL
72,30,167.64,XXXL
72,31,175.26,XL
57,25,172.72,S
61,47,167.64,M
81,37,165.1,XXXL
55,28,162.56,S
62,65,167.64,XXXL
58,38,160.02,M
65,35,167.64,XXXL
58,37,165.1,M
48,30,149.86,M
63,31,165.1,L
77,48,167.64,XXXL
74,25,182.88,XXXL
54,50,160.02,M
55,31,167.64,S
52,29,165.1,XXS
56,34,162.56,M
70,50,167.64,XL
58,49,160.02,M
53,26,165.1,S
58,30,172.72,S
63,28,170.18,M
69,32,165.1,L
53,35,162.56,M
54,27,152.4,S
58,47,157.48,M
53,27,162.56,S
56,47,160.02,M
61,22,157.48,M
57,30,165.1,M
61,44,160.02,M
56,37,160.02,S
56,18,,XXS
55,38,167.64,M
63,29,165.1,XXXL
68,53,165.1,XL
61,26,175.26,M
70,35,170.18,L
54,34,167.64,S
68,34,175.26,XL
52,30,165.1,S
53,34,160.02,XXS
77,28,177.8,XXXL
61,36,,L
66,36,172.72,L
56,31,160.02,M
58,40,165.1,M
50,31,157.48,XXS
68,30,167.64,XL
86,61,160.02,XXXL
63,31,157.48,XXXL
55,39,160.02,M
63,31,157.48,XL
61,33,170.18,XL
57,33,152.4,M
63,30,170.18,XL
72,26,167.64,L
74,39,167.64,XXXL
56,24,157.48,M
58,31,165.1,M
68,26,182.88,L
49,31,160.02,XXS
54,49,160.02,M
68,40,172.72,XL
61,33,165.1,L
56,25,162.56,S
57,37,160.02,M
58,30,170.18,M
63,31,165.1,XL
49,49,154.94,XL
54,50,157.48,XL
49,30,160.02,XXS
72,29,175.26,XXXL
63,27,167.64,L
52,39,162.56,S
61,28,167.64,M
63,34,157.48,XL
53,47,180.34,S
58,22,160.02,M
53,47,154.94,M
58,29,162.56,M
57,31,165.1,S
57,26,175.26,S
61,34,160.02,L
65,46,170.18,XL
60,30,172.72,S
56,37,154.94,L
49,24,160.02,S
76,28,167.64,XL
73,31,175.26,L
49,33,157.48,XXS
74,36,175.26,XXXL
58,34,162.56,M
54,35,165.1,S
54,22,162.56,XXS
58,48,167.64,M
74,45,175.26,XL
63,35,172.72,XXXL
58,35,157.48,XL
57,65,165.1,M
54,32,162.56,S
51,53,154.94,S
54,40,167.64,S
56,54,170.18,L
61,40,170.18,M
58,33,172.72,S
61,45,165.1,M
74,57,162.56,XXXL
56,37,160.02,S
58,18,162.56,L
68,32,172.72,XL
56,30,172.72,M
52,28,157.48,S
77,37,170.18,XL
50,21,165.1,XXS
56,20,167.64,L
54,30,172.72,S
74,28,177.8,L
76,40,172.72,XXXL
56,34,172.72,S
58,35,167.64,M
56,35,160.02,S
52,31,162.56,S
72,29,165.1,XXXL
49,24,162.56,XXS
81,43,165.1,XXXL
51,36,154.94,S
52,33,162.56,XXS
52,33,162.56,XXS
54,40,162.56,S
70,30,165.1,XL
54,24,157.48,S
58,32,167.64,M
104,36,157.48,XXXL
58,35,162.56,M
53,45,165.1,S
70,65,180.34,XXXL
58,28,162.56,L
63,37,175.26,XL
65,34,170.18,M
63,35,165.1,XL
61,32,162.56,XL
63,26,162.56,XXXL
63,34,162.56,XL
70,41,167.64,XL
57,27,165.1,M
74,32,167.64,XXXL
63,34,177.8,M
58,38,160.02,M
61,28,170.18,S
49,39,160.02,S
61,30,167.64,M
61,32,175.26,M
63,32,165.1,XL
63,37,162.56,XL
83,30,157.48,XXXL
62,36,160.02,M
61,54,170.18,M
48,35,162.56,XXS
67,30,177.8,XL
68,37,172.72,XL
74,28,157.48,XXXL
61,29,170.18,L
56,27,170.18,M
53,25,167.64,S
65,33,162.56,L
68,29,175.26,XXXL
65,27,167.64,XL
58,25,175.26,M
86,33,170.18,XXXL
53,19,162.56,S
56,32,165.1,S
58,28,172.72,XXS
56,31,157.48,M
72,41,160.02,XXXL
61,30,157.48,XXXL
53,38,160.02,S
47,30,162.56,S
70,26,157.48,XXXL
63,30,172.72,XL
55,26,170.18,L
67,33,165.1,XXXL
52,32,154.94,S
58,39,162.56,S
58,69,165.1,L
61,21,175.26,L
70,35,177.8,XL
56,29,167.64,S
68,,160.02,XXXL
57,29,160.02,M
63,28,170.18,M
61,31,167.64,M
57,28,160.02,M
53,26,157.48,S
63,28,162.56,M
65,28,165.1,L
68,27,167.64,L
83,47,157.48,XXXL
74,34,165.1,XXXL
65,36,175.26,XL
58,45,157.48,M
61,40,172.72,M
86,25,162.56,XXXL
53,32,160.02,S
50,33,162.56,XXS
89,34,165.1,XXXL
56,30,162.56,S
53,39,162.56,S
61,35,172.72,M
47,27,157.48,XXS
68,33,160.02,XL
58,30,165.1,M
56,41,160.02,M
68,37,167.64,XL
63,21,177.8,M
64,25,170.18,XL
63,23,167.64,L
58,29,170.18,S
52,29,157.48,M
53,28,157.48,XXS
70,43,157.48,XXXL
65,48,172.72,L
63,33,167.64,XL
61,70,165.1,XL
68,33,160.02,XL
86,47,167.64,XXXL
56,32,165.1,M
58,31,165.1,M
54,28,157.48,S
56,29,172.72,S
61,29,172.72,M
56,30,167.64,S
56,32,157.48,M
54,30,162.56,S
83,29,162.56,XXXL
58,18,170.18,L
61,28,175.26,M
61,54,180.34,XL
68,31,172.72,L
69,35,162.56,XXXL
65,38,165.1,M
72,33,170.18,XXXL
65,30,162.56,XL
60,30,165.1,M
54,38,170.18,S
83,35,177.8,XXXL
56,50,154.94,M
70,30,165.1,XXXL
59,34,162.56,S
71,32,165.1,XXXL
81,42,165.1,XXXL
64,38,167.64,L
56,38,160.02,XL
56,39,154.94,M
68,33,165.1,XL
65,27,177.8,L
72,36,160.02,XL
58,39,167.64,M
64,33,175.26,L
74,29,167.64,XXXL
56,32,160.02,L
61,32,167.64,XL
61,31,167.64,L
65,43,175.26,XXXL
56,26,165.1,S
52,33,160.02,S
61,35,162.56,M
51,32,154.94,M
54,28,154.94,XXS
52,36,154.94,S
63,,165.1,XL
56,38,154.94,L
58,33,162.56,L
90,33,175.26,XXXL
56,41,162.56,M
62,48,170.18,L
67,29,175.26,XL
53,37,162.56,S
68,29,172.72,M
67,39,167.64,L
49,31,154.94,XXS
59,35,160.02,M
79,32,175.26,XXXL
72,26,167.64,XXXL
58,27,157.48,M
52,29,162.56,S
77,27,170.18,XXXL
52,60,157.48,M
54,24,157.48,S
75,26,165.1,XXXL
72,33,162.56,XXXL
52,33,162.56,XXS
56,34,170.18,S
63,36,172.72,XL
68,41,172.72,XXXL
52,31,154.94,S
63,27,162.56,XL
54,30,165.1,M
56,26,167.64,S
72,37,175.26,XL
83,45,162.56,XXXL
63,34,172.72,L
63,45,167.64,L
58,26,180.34,S
59,33,167.64,S
63,45,160.02,XXXL
55,50,162.56,S
63,116,167.64,XL
61,30,160.02,M
58,27,165.1,S
57,38,167.64,S
61,34,162.56,L
74,26,172.72,XL
58,46,165.1,L
61,28,165.1,M
55,34,162.56,S
79,35,177.8,XXXL
58,26,170.18,M
63,28,170.18,L
61,29,157.48,L
61,35,165.1,M
55,38,160.02,M
70,47,162.56,XL
52,37,154.94,S
117,34,170.18,XXXL
61,54,170.18,M
78,31,170.18,XL
59,32,162.56,S
86,42,157.48,XXXL
52,30,157.48,S
63,44,160.02,XL
58,34,175.26,M
57,54,160.02,M
45,30,162.56,S
61,28,162.56,L
71,25,160.02,L
63,29,170.18,L
54,29,162.56,M
61,35,162.56,M
47,27,154.94,XXS
68,32,175.26,XL
67,37,172.72,L
69,45,170.18,XL
62,37,170.18,M
58,39,167.64,XXS
81,38,165.1,XXXL
49,20,152.4,M
74,33,180.34,XXXL
79,32,167.64,XXXL
56,29,160.02,M
54,33,157.48,M
68,35,177.8,L
58,26,170.18,L
72,36,157.48,XXXL
54,42,157.48,M
52,37,154.94,XXS
56,19,180.34,S
56,36,157.48,M
58,40,175.26,M
61,32,170.18,M
54,38,162.56,M
68,32,165.1,XL
54,39,165.1,S
54,35,160.02,XXS
56,29,160.02,S
72,54,165.1,XXXL
50,27,,XXS
53,34,154.94,S
68,35,162.56,XXXL
70,48,172.72,XXXL
72,58,170.18,XXXL
47,43,157.48,XXS
65,33,160.02,XL
56,31,154.94,M
56,52,160.02,L
61,32,167.64,L
81,25,170.18,XXXL
61,29,170.18,M
61,39,182.88,M
68,36,170.18,L
51,37,160.02,XXS
58,35,177.8,S
68,28,160.02,XXXL
58,27,172.72,S
63,40,172.72,XL
58,54,165.1,M
70,32,167.64,XL
45,28,160.02,XXS
54,34,154.94,M
72,37,172.72,XXXL
56,54,172.72,S
62,51,170.18,L
56,32,157.48,M
74,35,182.88,XL
65,28,172.72,L
61,46,165.1,M
74,31,170.18,XXXL
56,31,167.64,L
68,40,175.26,XL
65,35,175.26,XL
57,33,162.56,M
65,49,167.64,XL
68,35,162.56,XL
61,42,160.02,L
54,30,154.94,M
58,28,165.1,M
72,27,175.26,XXXL
70,33,160.02,XL
63,40,167.64,XL
65,39,160.02,XXXL
61,43,177.8,L
68,36,172.72,XXXL
54,28,160.02,S
69,34,162.56,XXXL
56,31,162.56,S
71,34,160.02,XXXL
52,47,165.1,S
71,35,170.18,XXXL
68,51,170.18,XXXL
54,36,162.56,M
58,22,160.02,M
67,34,167.64,XL
70,35,170.18,XXXL
59,34,172.72,M
52,38,162.56,S
63,33,167.64,L
62,36,172.72,S
58,25,167.64,XL
58,24,160.02,M
63,26,167.64,L
68,40,165.1,XXXL
63,34,170.18,L
65,33,167.64,XL
53,30,157.48,S
49,26,170.18,XXS
52,28,170.18,S
65,41,165.1,XL
56,41,162.56,L
53,55,177.8,M
72,26,170.18,XL
56,21,165.1,S
52,46,162.56,M
52,30,157.48,XXS
51,39,157.48,S
63,38,167.64,L
58,28,170.18,M
58,47,157.48,M
58,17,165.1,L
52,30,157.48,S
71,31,172.72,XL
71,39,175.26,XXXL
48,34,162.56,XXS
81,23,170.18,XXXL
62,39,157.48,XXXL
62,42,162.56,L
52,34,160.02,XXS
56,39,165.1,M
58,40,170.18,S
54,31,157.48,S
52,30,162.56,M
72,35,175.26,XL
68,46,157.48,XXXL
52,32,175.26,S
67,46,162.56,XL
52,50,165.1,S
99,39,162.56,XXXL
52,28,160.02,S
72,30,170.18,XXXL
52,21,160.02,M
79,26,162.56,XL
56,57,175.26,S
68,27,175.26,M
63,32,170.18,XL
49,24,167.64,M
63,26,157.48,XL
83,36,165.1,XXXL
52,36,157.48,L
108,48,162.56,XXXL
47,31,175.26,S
63,25,175.26,M
77,39,170.18,XL
65,32,160.02,XL
65,33,172.72,L
68,24,160.02,L
58,31,157.48,M
61,39,172.72,XL
58,32,165.1,M
60,36,172.72,M
65,27,165.1,XL
68,33,157.48,XXXL
56,29,165.1,S
74,38,177.8,XXXL
74,36,157.48,XXXL
81,28,172.72,XXXL
52,43,157.48,S
61,39,165.1,XL
70,31,162.56,XXXL
68,48,175.26,XXXL
55,35,165.1,S
49,28,167.64,XXS
61,37,175.26,L
58,34,170.18,M
68,49,162.56,XL
48,51,160.02,S
76,37,165.1,XXXL
52,26,165.1,XXS
56,57,154.94,M
56,32,172.72,M
58,28,165.1,L
58,30,162.56,M
54,29,170.18,S
52,22,162.56,S
63,48,170.18,XL
56,30,162.56,M
67,38,167.64,L
54,36,167.64,M
61,37,165.1,M
47,27,167.64,S
55,30,165.1,M
74,32,162.56,XXXL
56,36,170.18,S
54,31,152.4,S
58,27,172.72,M
65,27,170.18,L
60,30,172.72,M
65,34,165.1,XXXL
61,32,175.26,XL
46,36,162.56,S
52,30,162.56,S
90,32,177.8,XXXL
56,28,170.18,M
65,37,180.34,XL
58,27,162.56,M
57,37,157.48,M
50,44,160.02,S
47,29,154.94,M
56,32,157.48,XL
49,21,,XXS
53,33,170.18,XXS
49,29,157.48,S
61,37,172.72,M
56,35,157.48,S
53,27,160.02,S
72,53,172.72,XXXL
62,33,172.72,S
53,28,172.72,M
61,20,160.02,L
49,40,147.32,M
62,37,165.1,M
54,30,160.02,S
50,28,165.1,S
46,29,157.48,XXS
78,48,157.48,XXXL
43,24,160.02,XXS
51,41,170.18,S
67,50,172.72,XXXL
61,22,172.72,M
47,27,152.4,XXS
79,31,177.8,XXXL
58,26,162.56,M
55,44,162.56,M
61,36,170.18,M
52,26,160.02,M
61,32,162.56,M
68,21,177.8,L
50,36,147.32,S
54,33,160.02,XXS
77,30,167.64,XXXL
58,31,170.18,S
61,31,172.72,M
56,28,167.64,M
58,26,157.48,M
63,35,160.02,L
58,31,170.18,M
58,50,167.64,XL
58,49,157.48,L
61,36,165.1,M
61,40,165.1,L
72,34,170.18,XXXL
54,45,165.1,M
56,22,162.56,XXS
58,35,167.64,L
72,37,165.1,XL
60,43,170.18,M
54,31,162.56,S
55,46,162.56,M
58,52,165.1,L
52,55,167.64,S
55,28,160.02,XXS
54,28,162.56,S
79,42,157.48,XXXL
62,31,152.4,L
79,32,165.1,XXXL
76,32,180.34,XXXL
56,27,180.34,M
68,35,175.26,XL
62,32,175.26,M
56,45,157.48,S
65,39,167.64,L
63,45,167.64,L
47,40,157.48,XXS
53,29,162.56,S
99,35,175.26,XXXL
61,38,162.56,M
56,37,162.56,M
60,32,154.94,M
58,33,152.4,M
74,35,170.18,XXXL
49,31,160.02,S
57,34,165.1,S
56,46,149.86,L
58,22,167.64,S
52,27,170.18,S
81,32,167.64,XXXL
61,57,160.02,XXXL
54,38,157.48,XXS
68,31,167.64,XL
65,31,162.56,XXXL
58,34,170.18,XXS
77,21,167.64,XXXL
65,31,160.02,XL
58,39,162.56,M
72,30,182.88,L
54,21,167.64,XXS
58,35,175.26,S
55,54,165.1,M
57,46,170.18,L
72,45,170.18,XXXL
54,23,170.18,S
55,40,167.64,XXS
54,31,160.02,S
54,30,162.56,M
63,39,172.72,XL
86,32,162.56,XXXL
58,27,167.64,M
57,34,170.18,S
72,31,167.64,XXXL
61,28,167.64,M
83,34,170.18,XXXL
47,40,165.1,XXS
61,35,160.02,M
57,30,165.1,XXXL
54,29,160.02,M
72,35,162.56,XXXL
54,38,157.48,XXXL
68,30,170.18,L
63,32,165.1,S
50,35,154.94,S
52,31,162.56,S
61,38,175.26,S
72,34,170.18,XL
65,28,170.18,L
52,31,162.56,S
65,26,170.18,XL
63,30,160.02,XL
72,47,160.02,XXXL
71,40,160.02,XL
77,26,177.8,XXXL
68,30,162.56,XXXL
72,25,177.8,XXXL
63,42,165.1,XL
52,38,157.48,S
48,35,157.48,XXS
61,32,157.48,M
51,35,154.94,S
54,32,167.64,XXS
61,30,177.8,M
49,34,160.02,S
63,28,180.34,L
65,25,162.56,XL
67,39,167.64,XXXL
70,32,175.26,M
56,23,162.56,S
61,33,160.02,L
55,28,167.64,M
52,19,167.64,S
55,30,167.64,S
54,32,165.1,S
56,35,160.02,S
62,40,154.94,L
61,30,175.26,M
47,27,157.48,XXS
56,34,165.1,S
58,37,157.48,M
61,34,177.8,M
72,28,170.18,XL
63,49,162.56,L
62,48,172.72,XXXL
56,19,175.26,S
65,62,165.1,XXXL
58,27,165.1,L
73,38,175.26,XXXL
56,38,162.56,M
65,26,162.56,XL
54,40,170.18,S
52,29,157.48,S
50,29,162.56,S
72,26,177.8,XXXL
74,38,175.26,XXXL
74,28,177.8,XXXL
58,25,165.1,M
72,33,167.64,XL
61,27,167.64,M
53,44,165.1,XXS
61,26,157.48,M
58,32,167.64,M
58,30,172.72,M
58,28,170.18,S
55,44,167.64,XXS
70,24,177.8,M
86,43,165.1,XXXL
47,34,167.64,S
56,36,165.1,M
72,38,177.8,XL
47,33,154.94,XL
70,32,162.56,XL
57,48,165.1,M
49,29,162.56,XXS
58,48,172.72,L
56,26,162.56,M
58,29,172.72,S
71,26,167.64,XL
58,30,152.4,M
72,32,167.64,XXXL
49,33,162.56,XXS
61,23,172.72,M
70,27,160.02,XL
58,30,162.56,M
54,31,162.56,XXS
56,38,160.02,M
64,58,170.18,XL
86,42,157.48,XXXL
52,21,157.48,M
54,39,157.48,S
54,27,162.56,XXS
72,30,167.64,XL
47,31,152.4,S
49,38,162.56,S
63,34,170.18,M
68,30,170.18,L
67,43,157.48,XXXL
51,25,157.48,M
53,32,152.4,S
63,33,162.56,XL
56,30,162.56,M
58,30,165.1,M
53,28,162.56,S
72,28,172.72,XL
70,36,152.4,XXXL
58,30,167.64,M
58,38,170.18,L
49,29,165.1,S
58,36,175.26,L
65,31,160.02,XL
72,46,157.48,XXXL
58,35,170.18,M
77,30,167.64,XXXL
63,20,177.8,M
54,29,170.18,S
77,30,177.8,XL
73,24,167.64,XXXL
52,38,165.1,S
68,26,160.02,M
57,32,167.64,M
49,31,162.56,XXS
56,39,170.18,S
60,38,167.64,M
61,29,165.1,M
61,28,167.64,M
55,38,149.86,XXS
55,28,154.94,M
65,39,167.64,L
67,39,167.64,XL
53,33,167.64,M
51,54,167.64,S
81,28,167.64,XXXL
50,27,160.02,S
56,34,162.56,XL
56,35,157.48,M
65,37,154.94,XL
63,44,167.64,XL
56,38,167.64,S
58,45,175.26,M
58,41,167.64,S
58,36,165.1,M
48,37,160.02,XXS
58,39,180.34,S
58,24,175.26,M
56,30,167.64,M
53,30,160.02,XXS
68,28,165.1,XL
70,38,175.26,XL
61,33,162.56,M
77,33,165.1,XXXL
63,,170.18,M
43,28,152.4,XXS
61,33,162.56,M
63,28,160.02,L
58,32,167.64,M
63,24,165.1,XL
56,34,160.02,M
58,56,162.56,M
64,58,165.1,M
68,25,167.64,XL
71,40,170.18,XL
49,33,154.94,S
